movieCode,title,year,release_date,description,genre,director,grade,actors,poster_path,backdrop_path,youtube_url,rate
20184574,그린 북,2018,2018-11-16,"1962년 미국, 입담과 주먹만 믿고 살아가던 토니 발레롱가(비고 모텐슨)는 교양과 우아함 그 자체인 천재 피아니스트 돈 셜리(마허샬라 알리)의 운전기사 면접을 보게 된다. 백악관에도 초청되는 등 미국 전역에서 콘서트 요청을 받으며 명성을 떨치고 있는 돈 셜리는 위험하기로 소문난 미국 남부 투어 공연을 떠나기로 결심하고, 투어 기간 동안 자신의 보디가드 겸 운전기사로 토니를 고용한다. 거친 인생을 살아온 토니와 교양과 기품을 지키며 살아온 돈. 생각, 행동, 말투, 취향까지 달라도 너무 다른 두 사람은 그들을 위한 여행안내서 그린북에 의존해 특별한 남부 투어를 시작하는데...",3,피터 패럴리,12세이상관람가,"['비고 모텐슨', '마허샬라 알리']",https://image.tmdb.org/t/p/w780//fO0oIKQAnDe6COaf5Rdg2StDHQE.jpg,https://image.tmdb.org/t/p/original//78PjwaykLY2QqhMfWRDvmfbC6EV.jpg,https://www.youtube.com/embed/S0xxtl3rSw0,9.61
20196601,항거:유관순 이야기,2018,2019-02-27,"1919년 3.1 만세운동 후 세평도 안 되는 서대문 감옥 8호실 속, 영혼만은 누구보다 자유로웠던 유관순과 8호실 여성들의 1년의 이야기. 한 명의 청춘이 겪었던 당대의 어려움, 삶 자체의 시대적 고민을 가지고 있는 사람들의 대변인. 인간 유관순의 고뇌와 삶에 대한 태도를 그린다.",3,조민호,12세이상관람가,"['고아성', '김새벽', '김예은', '정하담', '류경수', '최무성']",https://image.tmdb.org/t/p/w780//qHOwoPTZDRERslz6nR3QzKjnw1y.jpg,https://image.tmdb.org/t/p/original//tJzNn1bHEVsmZ5wvojHnDmXHjEY.jpg,https://www.youtube.com/embed/cU_lhnaFNiA,8.62
20182530,극한직업,2018,2019-01-23,"불철주야 달리고 구르지만 실적은 바닥, 급기야 해체 위기를 맞는 마약반!  더 이상 물러설 곳이 없는 팀의 맏형 고반장은 국제 범죄조직의 국내 마약 밀반입 정황을 포착하고 장형사, 마형사, 영호, 재훈까지 4명의 팀원들과 함께 잠복 수사에 나선다.  마약반은 24시간 감시를 위해 범죄조직의 아지트 앞 치킨집을 인수해 위장 창업을 하게 되고, 뜻밖의 절대미각을 지닌 마형사의 숨은 재능으로 치킨집은 일약 맛집으로 입소문이 나기 시작한다.  수사는 뒷전, 치킨장사로 눈코 뜰 새 없이 바빠진 마약반에게 어느 날 절호의 기회가 찾아오는데…",11,이병헌,15세이상관람가,"['류승룡', '이하늬', '진선규', '이동휘', '공명', '양현민', '장진희', '허준석', '한준우', '김명준', '나철', '정재광', '정원창', '김강현', '김지영', '오정세', '이중옥']",https://image.tmdb.org/t/p/w780//mkMQDyrJ9g4j6JSBrq7Nv4esSKY.jpg,https://image.tmdb.org/t/p/original//hn7oqr6RVqr3u6dcGoPRPi4jj1m.jpg,https://www.youtube.com/embed/BaIRaKXrLPk,8.52
20185881,증인,2018,2019-02-13,"신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은 민변 출신의 대형 로펌 변호사 ‘순호’(정우성). 파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자 살인 용의자의 무죄를 입증하기 위해 유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다. 자기만의 세계에 빠져 의사소통이 어려운 ‘지우’. ‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다. 하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’, 시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만 이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데…",3,이한,12세이상관람가,"['정우성', '김향기', '이규형', '염혜란', '장영남', '정원중', '김종수', '박근형', '송윤아', '이준혁', '이레', '김승욱', '오재세', '이채은', '이서준', '이서환']",https://image.tmdb.org/t/p/w780//iv37yISyjBd9Qnp3wZAui5IpYAk.jpg,https://image.tmdb.org/t/p/original//iJtsrvr9fWPpx9QO3PwuqMz58wy.jpg,https://www.youtube.com/embed/ziVB8AmE2D8,9.08
20177539,사바하,2018,2019-02-20,"신흥 종교 비리를 찾아내는 종교문제연구소 ‘박목사’(이정재). 최근 사슴동산이라는 새로운 종교 단체를 조사 중이다. 영월 터널에서 여중생이 사체로 발견되는 사건이 발생하고 이를 쫓던 경찰과 우연히 사슴동산에서 마주친 박목사는 이번 건이 심상치 않음을 직감한다. 터널 사건 유력 용의자의 자살, 그리고 실체를 알 수 없는 정비공 ‘나한’(박정민)과 16년 전 태어난 쌍둥이 동생 ‘금화’(이재인)의 존재까지, 사슴동산에 대해 파고들수록 박목사는 점점 더 많은 미스터리와 마주하게 되는데…!",5,장재현,15세이상관람가,"['이정재', '박정민', '이재인', '유지태', '정진영', '진선규', '이다윗', '배해선', '차래형', '황정민', '김근영', '윤경호']",https://image.tmdb.org/t/p/w780//9NvqPjMwjQ2hGwSEXcZ1VZ4mqVS.jpg,https://image.tmdb.org/t/p/original//vDTHyh8NeKj3dyGY8FZDRhnI8WB.jpg,https://www.youtube.com/embed/X6-fD7MuEYM,7.23
20196723,숲속왕국의 꿀벌 여왕,2017,2017-12-13,"여러 곤충들이 어울려 사는 숲속왕국, 특별 파티를 앞두고 꿀벌 여왕 ‘마가렛’이 사라졌다? 베짱이 뮤지션과 친구들은 사건을 해결하기 위해 나서는데… 과연 왕국의 평화를 되찾을 수 있을까?",12,아르나드 부롱,전체관람가,"['최원형', '장은숙', '안종덕', '전진아', '장경희', '변종필', '박영화', '고성일']",https://image.tmdb.org/t/p/w780//mXRzCDd77kgCggUOdWFL7Ilg9su.jpg,https://image.tmdb.org/t/p/original//bNHmqm4y8yA6ReVaqmVezFFfydR.jpg,,8.66
20180937,더 페이버릿: 여왕의 여자,2018,2018-11-23,절대 권력을 지닌 히스테릭한 영국의 여왕 ‘앤’(올리비아 콜맨). ​여왕의 오랜 친구이자 권력의 실세 ‘사라 제닝스’(레이첼 와이즈)와 ​신분 상승을 노리는 몰락한 귀족 가문 출신의 욕망 하녀 ​‘애비게일 힐’(엠마 스톤)은 여왕의 총애를 받기 위해 ​수단과 방법을 가리지 않고 발버둥치기 시작하는데…​,3,요르고스 란티모스,15세이상관람가,"['올리비아 콜맨', '엠마 스톤', '레이첼 와이즈', '니콜라스 홀트', '마크 게티스', '조 알윈']",https://image.tmdb.org/t/p/w780//gRYzmzDAGrNhIiWtkih5OXsPB1i.jpg,https://image.tmdb.org/t/p/original//ph5fElfh4U7O3jwhFljxz2LDp1l.jpg,https://www.youtube.com/embed/tJGnxGbddtc,8.76
20177282,리노,2017,2017-09-07,"못생긴 고양이 분장 전문 파티 플래너 ‘리노’는 소심한 성격에 되는 일 하나 없는 불만 가득 청년. 하루하루 무기력하게 살아가던 중 우연히 광고를 보고 찾아간 마법사 ‘돈 레옹’에게 자신의 인생을 변화시켜 줄 것을 요청하지만 마법사의 실수로 진짜 고양이로 변하게 된다. 귀엽고 커다란 고양이의 모습에 난생 처음으로 사람들의 관심을 한 몸에 받지만, 얼마 안 가 인생 최대의 위기를 맞게 되는데…  과연 ‘리노’는 위기를 극복하고 원래의 모습으로 돌아갈 수 있을까?",12,라파엘 리바스,전체관람가,,https://image.tmdb.org/t/p/w780//cjyP5DCBn0HguOYL4WZ0y1voQ38.jpg,https://image.tmdb.org/t/p/original//sJNFfTWGQFG1jqJFiIW6lBbC6Dl.jpg,,8.07
20176442,자전차왕 엄복동,2018,2019-02-27,"일제강점기, 일본에서는 조선의 민족의식을 꺾고 그들의 지배력을 과시하기 위해 전조선자전차대회를 개최한다. 하지만 일본 최고의 선수들을 제치고 조선인 최초로 우승을 차지한 엄복동의 등장으로 일본의 계략은 실패로 돌아가고, 계속되는 무패행진으로 ‘민족 영웅’으로 떠오른 그의 존재에 조선 전역은 들끓기 시작한다. 때맞춰 애국단의 활약까지 거세지자 위기감을 느낀 일본은 엄복동의 우승을 막고 조선인들의 사기를 꺾기 위해 최후의 자전차 대회를 개최하는데...",3,김유성,12세이상관람가,"['정지훈', '강소라', '이범수', '민효린', '김희원', '고창석', '이시언', '오민애', '박진주', '이정현']",https://image.tmdb.org/t/p/w780//zFLAZe7W95FBtmt19mTYzMSp4Ep.jpg,https://image.tmdb.org/t/p/original//gHHEEAnCnv5AUeTzmg4yjtasiOQ.jpg,https://www.youtube.com/embed/Hxj7QgkWf90,3.84
20195743,신데렐라:마법 반지의 비밀,2018,2018-10-01,"새엄마와 두 언니의 구박에도 늘 씩씩한 신데렐라는 꼬꼬마 마법사 크리스탈의 도움으로 생쥐 친구들과 함께 왕궁 무도회에 참석하게 된다. 하지만 진짜 왕자는 마녀의 주문에 걸려 있다는 사실을 알게 되고, 왕자를 구하기 위해 마법의 숲에 있는 전설 속 반지를 찾기 위한 모험을 시작하는데…",12,린 사우더랜드,전체관람가,"['사문영', '김혜성', '남도형', '시영준', '김경희', '민아', '탁원정']",https://image.tmdb.org/t/p/w780//fb3R1wWL87QLt5DwsXrSBVnq15B.jpg,https://image.tmdb.org/t/p/original//ozUAPUxhpzwePlyp7TULZ4kQ64M.jpg,,6.33
20195791,"어쩌다, 결혼",2018,2019-02-27,"재산을 물려받기 위해서는 결혼을 꼭 해야만 하는 ‘성석’(김동욱). 엄마와 세 오빠의 결혼 압박에서 벗어나 나만의 인생을 찾고 싶은 ‘해주’(고성희). 부모님의 등쌀에 못 이겨 나간 맞선 자리에서 만나게 된 둘은 각자의 목적을 달성하기 위해 딱! 3년간만 결혼하는 ‘척’하기로 계약한다. 하지만 두 사람의 결혼 준비가 진행될수록 방해꾼들은 늘어만 가고, 넘어야 할 산이 한두 개가 아닌데… 결혼하는 척, 같이 사는 척, 딱! 3년만 하는 척! 척! 과연 두 사람의 ‘하는 척’은 성공할 수 있을까?",4,박호찬,12세이상관람가,"['김동욱', '고성희', '황보라', '김의성', '임예진', '염정아', '한수현', '이채은', '김선영', '차래형', '김명준', '손지현', '이준혁', '민무제', '강신철']",https://image.tmdb.org/t/p/w780//aR9x3P92cQeWi1EaJBxoxkbMPnK.jpg,https://image.tmdb.org/t/p/original//ieaZDKIjfpN6cIDQzcBqY2oDSiN.jpg,https://www.youtube.com/embed/fVw8YxXw94s,4.47
20186261,드래곤 길들이기 3,2018,2010-03-10,"바이킹의 세계, 절대 친구가 될 수 없는 둘이 만났다?  용맹한 바이킹과 사나운 드래곤들의 싸움이 끊이지 않는 버크섬.  바이킹 족장의 아들 ‘히컵’은 드래곤 사냥에 소질 없는 마을의 사고뭉치. 어느날 그는 부상 당한 드래곤 ‘투슬리스’를 구하게 되고, 아무도 몰래 그를 돌본다. 서로를 알아가며, 드래곤들의 친구가 된 ‘히컵’. 그들과의 새로운 생활을 만끽하던 ‘히컵’은 드래곤들의 위험한 비밀을 알게 되는데…  불멸의 드래곤과 바이킹족 이단아의 만남!  2010년 5월, 그들의 스펙터클한 모험이 시작된다!",12,딘 데블로이스,전체관람가,"['제이 바루첼', '아메리카 페레라', '케이트 블란쳇', '킷 해링턴', '크레이그 퍼거슨', 'F. 머레이 아브라함']",https://image.tmdb.org/t/p/w780//5JtTkNwOeztwfCPv965e9bZi6G3.jpg,https://image.tmdb.org/t/p/original//mxPvA8cj0Eqa1A13DcT5NzFq7Ta.jpg,,9.24
20188282,알리타: 배틀 엔젤,2018,2019-01-31,모두가 갈망하는 공중도시와 그들을 위해 존재하는 고철도시로 나누어진 26세기. 고철 더미 속 모든 기억을 잃은 채 깨어난 알리타는 마음 따뜻한 의사 이도의 보살핌으로 새로운 삶을 시작한다. 이도는 사이보그인 알리타에게 특별한 과거의 비밀과 영혼이 존재한다는 사실을 깨닫고 미스터리한 과거로부터 그녀를 지키고자 한다. 한편 새로운 친구 휴고는 알리타가 위험한 고철도시를 헤쳐나갈 수 있는 방법과 함께 기억을 되찾도록 돕는다. 알리타가 자신의 과거에 다가갈수록 도시를 지배하는 악랄한 세력들이 그녀를 노리며 제거하려고 하는데...,8,로버트 로드리게즈,12세이상관람가,"['크리스토프 왈츠', '에드 스크레인']",https://image.tmdb.org/t/p/w780//EmKXs46sx0YjwMY1LaELSPUFim.jpg,https://image.tmdb.org/t/p/original//8yjqnpOfuFQg3qLRl9Ca1NgIBB5.jpg,https://www.youtube.com/embed/GhRi_BiaT0k,8.69
20195915,해피 데스데이 2 유,2018,2019-02-13,절대 끝나지 않는 생일에 또다시 갇혀버린 트리와 더 강력하게 돌아온 베이비의 끝내주는 호러테이닝 무비,2,크리스토퍼 랜던,15세이상관람가,"['제시카 로테', '이스라엘 브로우사드']",https://image.tmdb.org/t/p/w780//y6Ezb917fuqpOULP5uBfZUvSG8e.jpg,https://image.tmdb.org/t/p/original//3KdQh3EsjXBSojVydtBQEh5TdAG.jpg,https://www.youtube.com/embed/-hJmsK_8tM8,7.36
20020222,해리포터와 비밀의 방,2002,2002-11-13,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모(피오나 쇼 분)와 버논 이모부(리차드 그리피스 분)의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리(루퍼트 그린트 분)와 헤르미온느 그레인저(엠마 왓슨 분)가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것.  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다.",3,크리스 콜럼버스,전체관람가,"['다니엘 래드클리프', '엠마 왓슨', '루퍼트 그린트']",https://image.tmdb.org/t/p/w780//kJGAdaGGk4YB2l43kBPgVjAHZ6Z.jpg,https://image.tmdb.org/t/p/original//avqzwKn89VetTEvAlBePt3Us6Al.jpg,https://www.youtube.com/embed/5s8hdouZmG8,8.86
20185576,콜드 체이싱,2019,2019-02-07,"평범한 제설차 운전수이자 올해의 모범시민 ‘넬스 콕스맨’. 법 없이도 살 수 있던 그는 마약 조직의 사이코패스 보스 ‘바이킹’이 꾸며낸 아들의 처참한 죽음 앞에서 분노의 심판자로 다시 태어난다. ‘스피도’, ‘림보’, ‘산타’ 등 마피아들을 연달아 처단하며 그들의 소굴에 한 걸음 가까워질수록 ‘넬스’의 분노는 죽음도 대신할 수 없는 깊은 복수심으로 소용돌이 치는데…",8,한스 페터 몰란트,15세이상관람가,"['리암 니슨', '톰 베이트먼', '윌리엄 포사이스', '에미 로섬', '로라 던', '줄리아 존스']",https://image.tmdb.org/t/p/w780//r2pzXSlKzof7U7ahrX5hh1HNGit.jpg,https://image.tmdb.org/t/p/original//aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,https://www.youtube.com/embed/PJ_KD9FMaoA,6.65
20184888,메리 포핀스 리턴즈,2018,2018-12-13,"체리트리 가 17번지에 살고 있는 마이클과 세 아이들은 아내와 엄마를 잃고, 집까지 빼앗길 위기에 처해 슬픔에 잠긴다. 어느 날, 바람의 방향이 바뀌고 마이클의 가족에게 다시 돌아온 ‘메리 포핀스’는 사랑스러운 마법으로 가득 찬 황홀한 경험을 선사하는데…",10,롭 마샬,전체관람가,"['에밀리 블런트', '린-마누엘 미란다', '벤 위쇼', '에밀리 모티머', '줄리 월터스', '콜린 퍼스', '메릴 스트립', '딕 반 다이크', '데이빗 워너', '안젤라 랜스베리']",https://image.tmdb.org/t/p/w780//qHUAcbs57DXdCS2jvgNqqfq2L7.jpg,https://image.tmdb.org/t/p/original//cwiJQXezWz876K3jS57Sq56RYCZ.jpg,https://www.youtube.com/embed/ZJEDQeeB8eo,8.15
20174169,기묘한 가족,2018,2019-02-13,"망해버린 주유소의 트러블메이커 가장 '만덕'은 우연히 만난 좀비를 집안에 들인다. 여타 좀비와 달리 반반한 외모, 말귀 알아듣는 ‘쫑비’를 보며 저마다의 속셈으로 패밀리 비즈니스를 꿈꾸는 가족. 리더인 맏며느리 '남주'를 중심으로 행동대장 장남 '준걸'과 브레인 차남 '민걸' 에너지 담당 막내 '해걸'에 물리면 죽기는커녕 더 젊어지는 좀비 '쫑비'까지! 이들의 기막힌 비즈니스는 조용했던 동네를 별안간 혈기 왕성한 마을로 만들어버리는데...",11,이민재,12세이상관람가,"['정재영', '김남길', '엄지원', '이수경', '정가람', '박인환', '장세아', '김지안', '장지건', '오안진', '이성우', '전배수']",https://image.tmdb.org/t/p/w780//jQ4CMTvz7s5R6csiu3RH7TVNfS9.jpg,https://image.tmdb.org/t/p/original//xIJEMb5PSnzoLgsn4p3KnwPIiE2.jpg,https://www.youtube.com/embed/k2BtOScnm8w,6.04
20180868,뺑반,2018,2019-01-30,"경찰 내 최고 엘리트 조직 내사과 소속 경위 ‘은시연’(공효진). 조직에서 유일하게 믿고 따르는 ‘윤과장’(염정아)과 함께 F1 레이서 출신의 사업가 ‘정재철’(조정석)을 잡기 위해 수사망을 조여가던 시연은 무리한 강압 수사를 벌였다는 오명을 쓰고 뺑소니 전담반으로 좌천된다. 알고 보면 경찰대 수석 출신, 만삭의 리더 ‘우계장’(전혜진)과 차에 대한 천부적 감각을 지닌 에이스 순경 ‘서민재’(류준열). 팀원은 고작 단 두 명, 매뉴얼도 인력도 시간도 없지만 뺑소니 잡는 실력만큼은 최고인 ‘뺑반’. 계속해서 재철을 예의주시하던 시연은 뺑반이 수사 중인 미해결 뺑소니 사건의 유력한 용의자가 재철임을 알게 된다. 뺑소니 친 놈은 끝까지 쫓는 뺑반 에이스 민재와 온갖 비리를 일삼는 재철을 잡기 위해 모든 것을 건 시연. 하나의 목표를 향해 힘을 합친 그들의 팀플레이가 시작되는 가운데 방법을 가리지 않고 수사망을 빠져 나가려는 통제불능 스피드광 재철의 반격 역시 점점 과감해지는데…!",13,한준희,15세이상관람가,"['공효진', '류준열', '조정석', '염정아', '전혜진', '손석구', '김기범', '이학주', '정수지', '배유람', '이성욱', '류경수', '김고은', '차래형', '박형수', '박예영', '나철', '이해운']",https://image.tmdb.org/t/p/w780//wyu2vlvX0a7Pe1QRz02aEfklxFo.jpg,https://image.tmdb.org/t/p/original//u4hmPdATcvsdtxXOjCypzPv0x6s.jpg,https://www.youtube.com/embed/1-o3P-IqYBo,6.01
20162003,명탐정 코난:전율의 악보,2008,,,12,야마모토 야스이치로,12세이상관람가,"['타카야마 미나미', '야마자키 와카나', '카미야 아키라']",,,,8.27
20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,2018,2019-01-31,따뜻한 남태평양으로 휴가를 떠난 차탄 가족과 친구들은 어느 외딴섬에 표류하고 만다. 그곳은 바로 지구의 배꼽이라 불리는 강력한 생명력을 지닌 신비의 섬 ‘옴파로스’! 그곳에서 차탄 가족은 ‘슈퍼연료전지 구공탄’을 노리는 외계 로봇들의 공격으로 위기에 처하는데… 지구 온난화를 일으켜 세상을 정복하려는 ‘외계인’들에 맞선 차탄과 ‘동물카봇’의 운명을 건 대결이 시작된다!,12,김진철,전체관람가,"['이지현', '김용준', '양정화', '사문영', '홍범기', '이현', '시영준', '엄상현', '임정길', '서윤선']",https://image.tmdb.org/t/p/w780//8dotxIfXTGtO7ylzsf193aAxP8d.jpg,https://image.tmdb.org/t/p/original//A2zFbcaIzlorXoGkU0OKpvQ5UMp.jpg,https://www.youtube.com/embed/Ktn2M22ASRY,8.74
20185444,레고 무비2,2019,,,12,마이크 미첼,전체관람가,"['크리스 프랫', '엘리자베스 뱅크스', '알리슨 브리', '채닝 테이텀', '스테파니 비트리즈', '조나 힐', '티파니 해디쉬', '윌 아넷', '닉 오퍼맨', '찰리 데이', '아르투로 카스트로']",,,,8.73
20184105,말모이,2018,2019-01-09,"1940년대 우리말이 점점 사라져가고 있는 경성.  극장에서 해고된 후 아들 학비 때문에 가방을 훔치다 실패한 판수.  하필 면접 보러 간 조선어학회 대표가 가방 주인 정환이다.  사전 만드는데 전과자에다 까막눈이라니!  그러나 판수를 반기는 회원들에 밀려 정환은 읽고 쓰기를 떼는 조건으로 그를 받아들인다.  돈도 아닌 말을 대체 왜 모으나 싶었던 판수는 난생처음 글을 읽으며 우리말의 소중함에 눈뜨고,  정환 또한 전국의 말을 모으는 ‘말모이’에 힘을 보태는 판수를 통해 ‘우리’의 소중함에 눈뜬다.  얼마 남지 않은 시간, 바짝 조여오는 일제의 감시를 피해 ‘말모이’를 끝내야 하는데…",3,엄유나,12세이상관람가,"['유해진', '윤계상', '김홍파', '우현', '김선영', '민진웅', '이성욱', '조현철', '오희준', '정기섭', '허성태', '김동영', '예수정', '김태훈', '김규백', '이정은', '유재명', '이서환', '윤경호']",https://image.tmdb.org/t/p/w780//bGFA0TYEjzsK2YL8IcodOIeCrhO.jpg,https://image.tmdb.org/t/p/original//xc8Ini15Leo3lb23Vz9MhwR0dtL.jpg,https://www.youtube.com/embed/lHjy3OK2eqk,9.09
20185124,러브 유어셀프 인 서울,2018,2019-01-26,"2018년 8월 서울공연을 시작으로, 미주, 유럽, 아시아 등 20개 도시 41회 공연 규모로 열리는 'LOVE YOURSELF’ 투어. 현재 진행 중인 가장 핫한 콘서트를 담은 ‘러브 유어셀프 인 서울’은 미국 빌보드 200 1위에 빛나는 글로벌 그룹 방탄소년단 월드투어의 포문을 여는 서울 콘서트를 담아냈으며, 전 세계가 기다린 최고의 무대를 더욱 생동감 있게 느낄 수 있다.",17,,전체관람가,"['김남준', '김석진', '민윤기', '정호석', '박지민', '김태형', '전정국']",https://image.tmdb.org/t/p/w780//asKB3S1XBlpNQOUSMvgX8y8CQPq.jpg,https://image.tmdb.org/t/p/original//8GXkzHTvuj3ftethkrqW330LJKz.jpg,https://www.youtube.com/embed/GFHWSVSfXKg,9.29
20184896,가버나움,2018,2018-10-06,"칼로 사람을 찌르고 교도소에 갇힌 12살 소년 자인은 부모를 상대로 소송을 제기한다. 신분증도 없고, 출생증명서도 없어서 언제 태어났는지도 모르는 자인. 법정에 선 자인에게 왜 부모를 상대로 소송을 제기하는지 판사가 묻자 자인이 대답한다. ‘태어나게 했으니까요. 이 끔찍한 세상에 태어나게 한 게 그들이니까요.’",3,나딘 라바키,15세이상관람가,"['자인 알 라피아', '요르다노스 시프로우', '보루와티프 트레저 반콜', '나딘 라바키']",https://image.tmdb.org/t/p/w780//bePvMvG9NBF63RWZgXIJkkctgu2.jpg,https://image.tmdb.org/t/p/original//8e0ETQmrgcP6R8TaVjd7o9NCGj9.jpg,https://www.youtube.com/embed/2C8GzhSmsUA,9.60
20176251,내안의 그놈,2018,2019-01-09,"옥상에서 떨어진 고등학생 동현(진영)이 길을 가던 엘리트 아재 판수(박성웅)를 덮치면서 제대로 바뀐다!? 게다가 판수는 동현의 몸으로 첫사랑 미선(라미란)과 존재도 몰랐던 딸 현정(이수민)을 만나게 되는데… 대유잼의 향연, 넌 이미 웃고 있다!",10,강효진,15세이상관람가,"['오윤수', '박성웅', '진영', '라미란', '이수민', '이준혁', '김광규', '민지아', '윤경호', '김현목', '권혁범', '이호수', '김상겸', '조성희', '박경혜', '장진희', '박지훈', '정윤하', '정원창', '박신아']",https://image.tmdb.org/t/p/w780//ofhf0Tn7hnBtboiUEuVj5IZyD3g.jpg,https://image.tmdb.org/t/p/original//55CVreKs0xLar2kVo6xT8TjH4z1.jpg,https://www.youtube.com/embed/umtmOdsQhoY,8.18
20189463,주먹왕 랄프 2: 인터넷 속으로,2018,2018-11-20,"각종 사고를 치며 게임 속 세상을 뒤집어 놨던 절친 주먹왕 ‘랄프’와 ‘바넬로피’는  버려질 위기에 처한 오락기 부품을 구하기 위해 와이파이를 타고 인터넷 세상에 접속한다. 얼떨결에 올린 동영상으로 순식간에 핵인싸에 등극한 ‘랄프’와 툴도 트랙도 없는 스릴만점 슬로터 레이스 게임에 참여하게 된 ‘바넬로피’ 지금껏 경험한 적 없는 엄청난 스케일과 새로운 재미에 흠뻑 빠진  ‘랄프’와 ‘바넬로피’는 랜섬웨어급 사고로 인터넷 세상을 혼란에 빠뜨리는데…  과연, 이들은 무사히 집에 돌아갈 수 있을까?",12,리치 무어,전체관람가,"['존 C. 라일리', '사라 실버맨', '맨디 무어', '크리스틴 벨']",https://image.tmdb.org/t/p/w780//54HHWP4Sqz22yKGM68kRQXCXXxS.jpg,https://image.tmdb.org/t/p/original//88poTBTafMXaz73vYi3c74g0y2k.jpg,https://www.youtube.com/embed/oncO0SdY8pw,8.66
20182544,글래스,2018,2019-01-16,"틈틈이 도시의 수호자로 활약하며 지내던 데이빗은 납치범 케빈의 존재를 알게 된다. 두 사람은 서로의 비범한 능력을 알아보지만 대결을 마무리 짓기도 전에 엘리 스테이플 박사(사라 폴슨)에 의해 정신병원에 수감된다. 병원에는 두 사람 외에 미스터 글래스도 입원해 있다. 엘리 박사는 이들을 자신이 슈퍼히어로라 믿는 과대망상 환자로 치부한다. 그 와중에 글래스는 자신만의 계획을 실행에 옮긴다. 불행한 히어로 데이빗과 상처 깊은 안티 히어로 케빈의 대결을 부추기고, 슈퍼히어로의 존재를 세상에 알리고자 한다. 그러면서 자신은 배후의 설계자이자 창조자로 남으려 한다.",3,M. 나이트 샤말란,15세이상관람가,"['제임스 맥어보이', '브루스 윌리스', '사무엘 L. 잭슨', '안야 테일러 조이', '사라 폴슨']",https://image.tmdb.org/t/p/w780//jFcPLDPjphkW4P4b1JhGN2Ggthk.jpg,https://image.tmdb.org/t/p/original//ngBFDOsx13sFXiMweDoL54XYknR.jpg,https://www.youtube.com/embed/pxUxFJTGB8o,0.00
20186324,언더독,2018,2019-01-16,"주인에게 버려져 하루아침에 유기견이 된 뭉치는 폐허가 된 재개발 지역에 숨어사는 짱아 일행을 만나게 된다. ‘기다리라’는 주인의 거짓말을 믿고 싶었지만 결국 버려졌다는 현실을 받아들인 뭉치는 짱아들과의 생활에 익숙해져 가고, 어느 날 숲 속에서 야생성을 잃지 않고 살아가는 밤이 일행을 만나게 된다. 도시의 편리함에 익숙한 짱아 일행과 야생의 습성을 지키려는 밤이 일행, 같으면서도 서로 다른 이들은 철거와 잔혹한 개 사냥꾼을 피해 모두가 행복하게 살 수 있다는 ‘그곳’을 향해 모험을 떠나게 된다. 위험천만한 도로와 날카로운 철조망을 넘고 개 사냥꾼의 집요한 추격을 피해 조금씩 조금씩 북쪽 방향으로 향하던 그들은 아름다운 풀밭과 반딧불만이 가득하다는 ‘그곳’에 무사히 도착할 수 있을까?",12,이춘백,전체관람가,"['도경수', '박소담', '박철민', '강석', '이준혁', '연지원', '전숙경', '박중금']",https://image.tmdb.org/t/p/w780//wm6Ys8g5STFrSch0w2hEu4V1VqK.jpg,https://image.tmdb.org/t/p/original//RwZB6sJRnqu7PLOyB0ajVxkusq.jpg,https://www.youtube.com/embed/Xn7ur9jgaKU,9.31
